INDEX;SEQ_NFE;COD_UF_EMIT;TIP_FIN_NFE;ID_PROD;CEST_COMPLETO;COD_CST;NCM_COMPLETO;CFOP_COMPLETO;EMIT_CNAE_COMPLETO;EMIT_CRT;EMIT_IND_SN;DEST_CNAE_COMPLETO;DEST_SITUACAO;TIPO_IMPOSTO;DEST_IND_SN;DEST_POSSUI_IE;EMIT_CNAE_DIVISAO;EMIT_CNAE_GRUPO;EMIT_CNAE_CLASSE;DEST_CNAE_DIVISAO;DEST_CNAE_GRUPO;DEST_CNAE_CLASSE;NCM_CAPITULO;NCM_POSICAO;NCM_SUBPOSICAO;CFOP_NATUREZA;CFOP_OPERACAO;POSSUI_CEST;CEST_SEGMENTO;CEST_ITEM
1623;436416351;CE;1;2931393258;2803800;0;61091000;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6109;610910;6;101;1;28;28038
1624;436416351;CE;1;2931393259;2803800;0;61123100;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611231;6;101;1;28;28038
1625;436416351;CE;1;2931393260;2803800;0;61123100;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611231;6;101;1;28;28038
1626;436416351;CE;1;2931393261;2803800;0;61123100;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611231;6;101;1;28;28038
1627;436416351;CE;1;2931393262;2803800;0;61123100;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611231;6;101;1;28;28038
1628;436416351;CE;1;2931393263;2803800;0;61123900;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611239;6;101;1;28;28038
1629;436416351;CE;1;2931393264;2803800;0;61123900;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611239;6;101;1;28;28038
1630;436416351;CE;1;2931393265;2803800;0;61123900;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611239;6;101;1;28;28038
1631;436416351;CE;1;2931393266;2803800;0;61123900;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611239;6;101;1;28;28038
1632;436416351;CE;1;2931393267;2803800;0;61123900;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611239;6;101;1;28;28038
1633;436416351;CE;1;2931393268;2803600;0;65050011;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;65;6505;650500;6;101;1;28;28036
1634;436416351;CE;1;2931393269;2803600;0;65050011;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;65;6505;650500;6;101;1;28;28036
1635;440489760;PE;1;2953122674;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
1636;440489760;PE;1;2953122675;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
1637;440489760;PE;1;2953122676;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
1638;440489760;PE;1;2953122677;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
1639;440489760;PE;1;2953122678;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
1640;440489760;PE;1;2953122679;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
1641;440489760;PE;1;2953122680;0;0;94032010;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940320;6;152;0;00;00000
1642;440489760;PE;1;2953122681;0;0;94034000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940340;6;152;0;00;00000
1643;440489760;PE;1;2953122682;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
1644;440489760;PE;1;2953122683;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
1645;438153963;SC;1;2940206279;0;0;62034200;6102;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;62;6203;620342;6;102;0;AUSENTE;AUSENTE
1646;438153963;SC;1;2940206280;0;0;62034200;6102;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;62;6203;620342;6;102;0;AUSENTE;AUSENTE
1647;438153963;SC;1;2940206281;0;0;62034300;6102;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;62;6203;620343;6;102;0;AUSENTE;AUSENTE
1648;438153963;SC;1;2940206282;0;0;61091000;6102;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6109;610910;6;102;0;AUSENTE;AUSENTE
1649;438153963;SC;1;2940206283;0;0;61091000;6102;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6109;610910;6;102;0;AUSENTE;AUSENTE
1650;438153963;SC;1;2940206284;0;0;61099000;6102;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6109;610990;6;102;0;AUSENTE;AUSENTE
1651;438153963;SC;1;2940206285;0;0;61099000;6102;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6109;610990;6;102;0;AUSENTE;AUSENTE
1652;437740764;SP;1;2937838458;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
1653;437740764;SP;1;2937838458;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
1654;437740764;SP;1;2937838458;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
1655;437740764;SP;1;2937838459;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
1656;437740764;SP;1;2937838459;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
1657;437740764;SP;1;2937838459;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
1658;437740764;SP;1;2937838460;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
1659;437740764;SP;1;2937838460;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
1660;437740764;SP;1;2937838460;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
1661;437740764;SP;1;2937838461;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
1662;437740764;SP;1;2937838461;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
1663;437740764;SP;1;2937838461;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
1664;439996065;RJ;1;2950373732;2805800;0;83011000;6102;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;83;8301;830110;6;102;1;28;28058
1665;439996065;RJ;1;2950373733;2805800;0;83011000;6102;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;83;8301;830110;6;102;1;28;28058
1666;440515426;RJ;1;2953372816;1900500;0;42023100;6102;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;42;4202;420231;6;102;1;19;19005
1667;440515426;RJ;1;2953372817;2803700;0;42023100;6102;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;42;4202;420231;6;102;1;28;28037
1668;440515426;RJ;1;2953372818;2805800;0;42023200;6102;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;42;4202;420232;6;102;1;28;28058
1669;439996231;RJ;1;2950372640;2805800;0;42023100;6102;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;42;4202;420231;6;102;1;28;28058
1670;439996230;RJ;1;2950372639;2805800;0;42023100;6102;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;42;4202;420231;6;102;1;28;28058
1671;440975103;PE;1;2956045959;1707905;0;16024900;6152;AUSENTE;3;N;46397010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;463;4639;16;1602;160249;6;152;1;17;17079
1672;440991754;PE;1;2956142831;1707800;0;16010000;6152;AUSENTE;3;N;46397010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;463;4639;16;1601;160100;6;152;1;17;17078
1673;440991754;PE;1;2956142832;1707800;0;16010000;6152;AUSENTE;3;N;46397010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;463;4639;16;1601;160100;6;152;1;17;17078
1674;440991754;PE;1;2956142833;1707800;0;16010000;6152;AUSENTE;3;N;46397010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;463;4639;16;1601;160100;6;152;1;17;17078
1675;440669126;PE;1;2954159670;0;0;76151000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;76;7615;761510;6;152;0;00;00000
1676;440669126;PE;1;2954159671;0;0;76151000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;76;7615;761510;6;152;0;00;00000
1677;440669126;PE;1;2954159672;0;0;82152000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;82;8215;821520;6;152;0;00;00000
1678;440669126;PE;1;2954159673;1400700;0;69111010;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;69;6911;691110;6;152;1;14;14007
1679;440669126;PE;1;2954159674;0;0;73269090;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;73;7326;732690;6;152;0;00;00000
1680;440669126;PE;1;2954159675;0;0;76151000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;76;7615;761510;6;152;0;00;00000
1681;440669126;PE;1;2954159676;0;0;76151000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;76;7615;761510;6;152;0;00;00000
1682;440148003;SC;1;2951351316;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
1683;440148003;SC;1;2951351317;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
1684;440148003;SC;1;2951351318;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
1685;440148003;SC;1;2951351319;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
1686;440148003;SC;1;2951351320;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
1687;440148003;SC;1;2951351321;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
1688;440148003;SC;1;2951351322;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
1689;440148003;SC;1;2951351323;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
1690;440148003;SC;1;2951351324;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
1691;440148003;SC;1;2951351325;0;0;48219000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4821;482190;6;102;0;AUSENTE;AUSENTE
1692;440148003;SC;1;2951351326;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
1693;440148003;SC;1;2951351327;0;0;49111010;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;49;4911;491110;6;102;0;AUSENTE;AUSENTE
1694;440148003;SC;1;2951351328;0;0;39201099;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3920;392010;6;102;0;AUSENTE;AUSENTE
1695;440148003;SC;1;2951351329;0;0;39232190;6102;AUSENTE;3;N;22293030;2;STDIF;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
1696;440148003;SC;1;2951351330;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
1697;440148003;SC;1;2951351331;0;0;49111010;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;49;4911;491110;6;102;0;AUSENTE;AUSENTE
1698;440148003;SC;1;2951351332;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
1699;440148003;SC;1;2951351333;0;0;49111010;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;49;4911;491110;6;102;0;AUSENTE;AUSENTE
1700;440148003;SC;1;2951351334;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
1701;440148003;SC;1;2951351335;0;0;48239099;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4823;482390;6;102;0;AUSENTE;AUSENTE
1702;440148003;SC;1;2951351336;0;0;49111010;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;49;4911;491110;6;102;0;AUSENTE;AUSENTE
1703;440148003;SC;1;2951351337;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
1704;440148003;SC;1;2951351338;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
1705;440148003;SC;1;2951351339;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
1706;440148003;SC;1;2951351340;0;0;39199090;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3919;391990;6;102;0;AUSENTE;AUSENTE
1707;438784437;SP;1;2943411538;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1708;438784437;SP;1;2943411539;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1709;438784437;SP;1;2943411540;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1710;438784437;SP;1;2943411541;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1711;438784437;SP;1;2943411542;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1712;438784437;SP;1;2943411543;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1713;438784437;SP;1;2943411544;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1714;438784437;SP;1;2943411545;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1715;438784437;SP;1;2943411546;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1716;438784437;SP;1;2943411547;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1717;438784437;SP;1;2943411548;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1718;438784437;SP;1;2943411549;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1719;438784437;SP;1;2943411550;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1720;438784437;SP;1;2943411551;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1721;438784437;SP;1;2943411552;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1722;438784437;SP;1;2943411553;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1723;438784437;SP;1;2943411554;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1724;438784437;SP;1;2943411555;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1725;438784437;SP;1;2943411556;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1726;438784437;SP;1;2943411557;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1727;438784437;SP;1;2943411558;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1728;438784437;SP;1;2943411559;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1729;438784437;SP;1;2943411560;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1730;438784437;SP;1;2943411561;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1731;438784437;SP;1;2943411562;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1732;438784437;SP;1;2943411563;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1733;438784437;SP;1;2943411564;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1734;438784437;SP;1;2943411565;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1735;438784437;SP;1;2943411566;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1736;438784437;SP;1;2943411567;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1737;438784437;SP;1;2943411568;0;0;72111400;6102;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;72;7211;721114;6;102;0;AUSENTE;AUSENTE
1738;438784437;SP;1;2943411569;0;0;72111400;6102;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;72;7211;721114;6;102;0;AUSENTE;AUSENTE
1739;438784437;SP;1;2943411570;0;0;72111400;6102;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;72;7211;721114;6;102;0;AUSENTE;AUSENTE
1740;438784437;SP;1;2943411571;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1741;438784437;SP;1;2943411572;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1742;438784437;SP;1;2943411573;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1743;438784437;SP;1;2943411574;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1744;438784437;SP;1;2943411575;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1745;438784437;SP;1;2943411576;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1746;438784437;SP;1;2943411577;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1747;438784437;SP;1;2943411578;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1748;438784437;SP;1;2943411579;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1749;438784437;SP;1;2943411580;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1750;438784437;SP;1;2943411581;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1751;438784437;SP;1;2943411582;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
1752;438784437;SP;1;2943411583;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
