;SEQ_NFE;COD_UF_EMIT;TIP_FIN_NFE;ID_PROD;CEST_COMPLETO;COD_CST;NCM_COMPLETO;CFOP_COMPLETO;EMIT_CNAE_COMPLETO;EMIT_CRT;EMIT_IND_SN;DEST_CNAE_COMPLETO;DEST_SITUACAO;TIPO_IMPOSTO;DEST_IND_SN;DEST_POSSUI_IE;EMIT_CNAE_DIVISAO;EMIT_CNAE_GRUPO;EMIT_CNAE_CLASSE;DEST_CNAE_DIVISAO;DEST_CNAE_GRUPO;DEST_CNAE_CLASSE;NCM_CAPITULO;NCM_POSICAO;NCM_SUBPOSICAO;CFOP_NATUREZA;CFOP_OPERACAO;POSSUI_CEST;CEST_SEGMENTO;CEST_ITEM
5018;435809749;BA;1;2928439970;0;0;61062000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;61;6106;610620;6;108;0;AUSENTE;AUSENTE
5019;435809749;BA;1;2928439971;0;0;62064000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;62;6206;620640;6;108;0;AUSENTE;AUSENTE
5020;435809749;BA;1;2928439972;0;0;62045900;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;62;6204;620459;6;108;0;AUSENTE;AUSENTE
5021;435809749;BA;1;2928439973;0;0;62046200;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;62;6204;620462;6;108;0;AUSENTE;AUSENTE
5022;435883264;SP;1;2928733696;0;0;21069030;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;21;2106;210690;6;107;0;AUSENTE;AUSENTE
5023;436036081;SP;1;2929318863;2806200;0;17049020;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;17;1704;170490;6;108;1;28;28062
5024;435929976;SP;1;2928885658;2001500;0;33049990;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3304;330499;6;108;1;20;20015
5025;435929976;SP;1;2928885659;2001400;0;33049910;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3304;330499;6;108;1;20;20014
5026;435929976;SP;1;2928885660;2003700;0;34013000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;34;3401;340130;6;108;1;20;20037
5027;436026863;SP;1;2929275468;2003700;0;34013000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;34;3401;340130;6;108;1;20;20037
5028;436026863;SP;1;2929275469;2003700;0;34013000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;34;3401;340130;6;108;1;20;20037
5029;435937458;ES;1;2928911199;2003700;0;34013000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;34;3401;340130;6;108;1;20;20037
5030;435937458;ES;1;2928911200;2003700;0;34013000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;34;3401;340130;6;108;1;20;20037
5031;435982415;ES;1;2929083318;2001500;0;33049990;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3304;330499;6;108;1;20;20015
5032;435982415;ES;1;2929083319;2001600;0;33049990;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3304;330499;6;108;1;20;20016
5033;435982415;ES;1;2929083320;2003700;0;34013000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;34;3401;340130;6;108;1;20;20037
5034;435982415;ES;1;2929083321;2001500;0;33049990;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3304;330499;6;108;1;20;20015
5035;436015764;SP;1;2929223526;2001500;0;33049990;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3304;330499;6;108;1;20;20015
5036;436015764;SP;1;2929223527;1300900;0;30024992;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;30;3002;300249;6;108;1;13;13009
5037;435914062;MG;1;2928820180;2200100;0;21069030;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;21;2106;210690;6;108;1;22;22001
5038;435822090;MG;1;2928457865;0;0;64029990;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;64;6402;640299;6;108;0;AUSENTE;AUSENTE
5039;435822090;MG;1;2928457866;0;0;64029990;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;64;6402;640299;6;108;0;AUSENTE;AUSENTE
5040;435822090;MG;1;2928457867;0;0;64029990;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;64;6402;640299;6;108;0;AUSENTE;AUSENTE
5041;435888674;MG;1;2928748348;0;0;62101000;6108;46427020;3;N;AUSENTE;0;DIFAL;0;0;46;464;4642;AUSENTE;AUSENTE;AUSENTE;62;6210;621010;6;108;0;AUSENTE;AUSENTE
5042;436147150;SP;1;2930007302;2803800;0;62121000;6108;47814000;3;N;AUSENTE;0;DIFAL;0;0;47;478;4781;AUSENTE;AUSENTE;AUSENTE;62;6212;621210;6;108;1;28;28038
5043;436147150;SP;1;2930007303;2803800;0;62121000;6108;47814000;3;N;AUSENTE;0;DIFAL;0;0;47;478;4781;AUSENTE;AUSENTE;AUSENTE;62;6212;621210;6;108;1;28;28038
5044;436147150;SP;1;2930007304;2803800;0;61023000;6108;47814000;3;N;AUSENTE;0;DIFAL;0;0;47;478;4781;AUSENTE;AUSENTE;AUSENTE;61;6102;610230;6;108;1;28;28038
5045;436147150;SP;1;2930007305;2803800;0;61023000;6108;47814000;3;N;AUSENTE;0;DIFAL;0;0;47;478;4781;AUSENTE;AUSENTE;AUSENTE;61;6102;610230;6;108;1;28;28038
5046;436147150;SP;1;2930007306;2803800;0;61013000;6108;47814000;3;N;AUSENTE;0;DIFAL;0;0;47;478;4781;AUSENTE;AUSENTE;AUSENTE;61;6101;610130;6;108;1;28;28038
5047;436147150;SP;1;2930007307;2803800;0;61023000;6108;47814000;3;N;AUSENTE;0;DIFAL;0;0;47;478;4781;AUSENTE;AUSENTE;AUSENTE;61;6102;610230;6;108;1;28;28038
5048;436147150;SP;1;2930007308;2803800;0;61023000;6108;47814000;3;N;AUSENTE;0;DIFAL;0;0;47;478;4781;AUSENTE;AUSENTE;AUSENTE;61;6102;610230;6;108;1;28;28038
5049;436147150;SP;1;2930007309;2803800;0;61013000;6108;47814000;3;N;AUSENTE;0;DIFAL;0;0;47;478;4781;AUSENTE;AUSENTE;AUSENTE;61;6101;610130;6;108;1;28;28038
5050;436147150;SP;1;2930007310;2803800;0;61034300;6108;47814000;3;N;AUSENTE;0;DIFAL;0;0;47;478;4781;AUSENTE;AUSENTE;AUSENTE;61;6103;610343;6;108;1;28;28038
5051;436147150;SP;1;2930007311;2803800;0;61032200;6108;47814000;3;N;AUSENTE;0;DIFAL;0;0;47;478;4781;AUSENTE;AUSENTE;AUSENTE;61;6103;610322;6;108;1;28;28038
5052;435912399;SP;1;2928812141;2109700;0;84249090;6106;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;84;8424;842490;6;106;1;21;21097
5053;436182773;RS;1;2930161894;107600;0;87089990;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;87;8708;870899;6;108;1;10;10760
5054;436220687;BA;1;2930290284;0;0;28274921;6120;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;28;2827;282749;6;120;0;AUSENTE;AUSENTE
5055;436151413;SP;1;2930021325;0;0;38229000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;38;3822;382290;6;107;0;AUSENTE;AUSENTE
5056;436151413;SP;1;2930021326;0;0;38229000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;38;3822;382290;6;107;0;AUSENTE;AUSENTE
5057;436151413;SP;1;2930021327;0;0;28362010;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;28;2836;283620;6;107;0;AUSENTE;AUSENTE
5058;436063462;SP;1;2929440906;0;0;62171000;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;62;6217;621710;6;102;0;AUSENTE;AUSENTE
5059;436063462;SP;1;2929440907;0;0;62171000;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;62;6217;621710;6;102;0;AUSENTE;AUSENTE
5060;435779918;ES;1;2928390129;2001500;0;33049990;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3304;330499;6;108;1;20;20015
5061;436241368;SP;1;2930445495;2004800;0;96190000;6107;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;96;9619;961900;6;107;1;20;20048
5062;436241368;SP;1;2930445496;2003401;0;34011190;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;34;3401;340111;6;108;1;20;20034
5063;435804773;ES;1;2928432277;0;0;33052000;6108;47725000;3;N;AUSENTE;0;DIFAL;1;0;47;477;4772;AUSENTE;AUSENTE;AUSENTE;33;3305;330520;6;108;0;AUSENTE;AUSENTE
5064;435939097;SP;1;2928915790;0;0;76151000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;76;7615;761510;6;108;0;AUSENTE;AUSENTE
5065;435912364;RJ;1;2928811382;2805900;0;64041900;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;64;6404;640419;6;108;1;28;28059
5066;436229865;SP;1;2930364650;1004800;0;73089010;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;73;7308;730890;6;108;1;10;10048
5067;436180716;ES;1;2930155999;0;0;38249941;6108;0000000;3;N;AUSENTE;0;DIFAL;0;0;00;000;0000;AUSENTE;AUSENTE;AUSENTE;38;3824;382499;6;108;0;AUSENTE;AUSENTE
5068;435803893;MG;1;2928432220;0;0;64041900;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;64;6404;640419;6;108;0;AUSENTE;AUSENTE
5069;436007030;SP;1;2929181084;0;0;21069030;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;21;2106;210690;6;108;0;00;00000
5070;435931042;SP;1;2928887690;0;0;21069030;6106;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;21;2106;210690;6;106;0;AUSENTE;AUSENTE
5071;435832744;ES;1;2928471744;0;0;21069030;6106;47296990;3;N;AUSENTE;0;DIFAL;0;0;47;472;4729;AUSENTE;AUSENTE;AUSENTE;21;2106;210690;6;106;0;AUSENTE;AUSENTE
5072;435832744;ES;1;2928471745;0;41;49019900;6107;47296990;3;N;AUSENTE;0;DIFAL;0;0;47;472;4729;AUSENTE;AUSENTE;AUSENTE;49;4901;490199;6;107;0;AUSENTE;AUSENTE
5073;436165333;SP;1;2930063270;2805700;0;44191100;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;44;4419;441911;6;108;1;28;28057
5074;436223662;SP;1;2930339470;0;0;94031000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;94;9403;940310;6;108;0;AUSENTE;AUSENTE
5075;436163154;SP;1;2930060418;0;0;21069030;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;21;2106;210690;6;108;0;00;00000
5076;436156262;GO;1;2930035593;2003600;0;34012010;6108;82113000;3;N;AUSENTE;0;DIFAL;0;0;82;821;8211;AUSENTE;AUSENTE;AUSENTE;34;3401;340120;6;108;1;20;20036
5077;436193822;SP;1;2930227345;0;0;61061000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;61;6106;610610;6;108;0;AUSENTE;AUSENTE
5078;436212002;SP;1;2930304033;0;0;85371030;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;85;8537;853710;6;108;0;AUSENTE;AUSENTE
5079;436212002;SP;1;2930304034;0;0;85371019;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;85;8537;853710;6;108;0;AUSENTE;AUSENTE
5080;436012584;SP;1;2929202989;1600100;0;40111000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;40;4011;401110;6;108;1;16;16001
5081;436003764;RS;1;2929174295;0;0;62046200;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;62;6204;620462;6;108;0;AUSENTE;AUSENTE
5082;436003764;RS;1;2929174296;0;0;62114200;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;62;6211;621142;6;108;0;AUSENTE;AUSENTE
5083;435925254;SP;1;2928863894;2002700;0;33072010;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3307;330720;6;108;1;20;20027
5084;435834610;SP;1;2928473236;0;0;94036000;6105;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;94;9403;940360;6;105;0;AUSENTE;AUSENTE
5085;436078348;MG;1;2929572266;0;0;42022900;6910;47725000;3;N;AUSENTE;0;DIFAL;0;0;47;477;4772;AUSENTE;AUSENTE;AUSENTE;42;4202;420229;6;910;0;AUSENTE;AUSENTE
5086;436078348;MG;1;2929572267;2001600;0;33049990;6108;47725000;3;N;AUSENTE;0;DIFAL;0;0;47;477;4772;AUSENTE;AUSENTE;AUSENTE;33;3304;330499;6;108;1;20;20016
5087;435918240;SP;1;2928832025;2001300;0;33049100;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3304;330491;6;108;1;20;20013
5088;436173574;PE;1;2930110046;108700;0;40093100;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;40;4009;400931;6;108;1;10;10870
5089;436173574;PE;1;2930110047;108700;0;40093100;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;40;4009;400931;6;108;1;10;10870
5090;436173574;PE;1;2930110048;100700;0;40169300;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;40;4016;401693;6;108;1;10;10070
5091;436216934;BA;1;2930283897;2107000;0;85287200;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;85;8528;852872;6;108;1;21;21070
5092;436210438;PR;1;2930324906;2104100;0;85094050;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;85;8509;850940;6;108;1;21;21041
5093;435836316;MG;1;2928475994;0;0;85163200;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;85;8516;851632;6;108;0;AUSENTE;AUSENTE
5094;435833365;SP;1;2928471570;0;0;94036000;6102;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;94;9403;940360;6;102;0;AUSENTE;AUSENTE
5095;436161490;RJ;1;2930053753;0;0;85066010;6108;47571000;3;N;AUSENTE;0;DIFAL;0;0;47;475;4757;AUSENTE;AUSENTE;AUSENTE;85;8506;850660;6;108;0;AUSENTE;AUSENTE
5096;436132796;MG;1;2929950729;0;0;94034000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;94;9403;940340;6;108;0;AUSENTE;AUSENTE
5097;436388567;SP;1;2931266097;0;0;61091000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;61;6109;610910;6;108;0;AUSENTE;AUSENTE
5098;436129996;SP;1;2929945683;2805900;0;62024000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;62;6202;620240;6;108;1;28;28059
5099;436381203;MG;1;2931243766;0;0;38221920;6108;46451010;3;N;AUSENTE;0;DIFAL;0;0;46;464;4645;AUSENTE;AUSENTE;AUSENTE;38;3822;382219;6;108;0;AUSENTE;AUSENTE
5100;436357799;SP;1;2931124330;0;0;65069100;6107;AUSENTE;2;S;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;65;6506;650691;6;107;0;AUSENTE;AUSENTE
5101;435939059;PR;1;2928915686;2103100;0;84716053;6910;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;84;8471;847160;6;910;1;21;21031
5102;436293364;SP;1;2930698931;0;0;33049990;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;33;3304;330499;6;108;0;AUSENTE;AUSENTE
5103;436310353;MG;1;2930805170;2100100;0;73211100;6106;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;73;7321;732111;6;106;1;21;21001
5104;436293816;SP;1;2930700615;2805900;0;64041900;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;64;6404;640419;6;108;1;28;28059
5105;436339680;BA;1;2930993854;801900;0;84672992;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;84;8467;846729;6;108;1;80;80190
5106;436269636;SP;1;2930575618;0;0;73239300;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;73;7323;732393;6;108;0;AUSENTE;AUSENTE
5107;435876672;MG;1;2928717021;0;0;38221990;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;38;3822;382219;6;108;0;AUSENTE;AUSENTE
5108;435798190;MG;1;2928423704;0;0;21069030;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;21;2106;210690;6;108;0;AUSENTE;AUSENTE
5109;435798190;MG;1;2928423705;0;0;21069030;6910;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;21;2106;210690;6;910;0;AUSENTE;AUSENTE
5110;435798190;MG;1;2928423706;0;0;21069030;6910;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;21;2106;210690;6;910;0;AUSENTE;AUSENTE
5111;435798190;MG;1;2928423707;0;0;21069030;6910;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;21;2106;210690;6;910;0;AUSENTE;AUSENTE
5112;435988647;SP;1;2929112632;2112300;0;94059200;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;94;9405;940592;6;108;1;21;21123
5113;435770949;SP;1;2928332465;2112200;0;94054100;6106;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;94;9405;940541;6;106;1;21;21122
5114;435952659;MG;1;2928965772;2806100;0;63080000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;63;6308;630800;6;108;1;28;28061
5115;435907266;PB;1;2928794666;0;0;62046200;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;62;6204;620462;6;108;0;AUSENTE;AUSENTE
5116;435907266;PB;1;2928794667;0;0;62064000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;62;6206;620640;6;108;0;AUSENTE;AUSENTE
5117;436431115;SP;1;2931453406;103000;60;84099190;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;84;8409;840991;6;108;1;10;10300
5118;436244892;SP;1;2930456194;0;0;87088000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;87;8708;870880;6;108;0;AUSENTE;AUSENTE
5119;436244892;SP;1;2930456195;0;0;87088000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;87;8708;870880;6;108;0;AUSENTE;AUSENTE
5120;435921180;SP;1;2928844930;0;0;85167990;6115;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;85;8516;851679;6;115;0;AUSENTE;AUSENTE
5121;435992540;SP;1;2929130893;0;0;64041100;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;1;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;64;6404;640411;6;108;0;AUSENTE;AUSENTE
5122;436127756;SC;1;2929939094;0;0;85166000;6107;25110000;3;N;AUSENTE;0;DIFAL;0;0;25;251;2511;AUSENTE;AUSENTE;AUSENTE;85;8516;851660;6;107;0;AUSENTE;AUSENTE
5123;436005289;PB;1;2929180567;0;0;84151011;6108;46494020;3;N;AUSENTE;0;DIFAL;0;0;46;464;4649;AUSENTE;AUSENTE;AUSENTE;84;8415;841510;6;108;0;AUSENTE;AUSENTE
5124;436351690;SP;1;2931098338;0;0;94036000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;94;9403;940360;6;108;0;AUSENTE;AUSENTE
5125;436434639;RS;1;2931474095;0;0;62064000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;62;6206;620640;6;108;0;AUSENTE;AUSENTE
5126;436434639;RS;1;2931474096;0;0;62064000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;62;6206;620640;6;108;0;AUSENTE;AUSENTE
5127;436434639;RS;1;2931474097;0;0;62064000;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;62;6206;620640;6;108;0;AUSENTE;AUSENTE
5128;436434639;RS;1;2931474098;0;0;61072100;6108;AUSENTE;3;N;AUSENTE;0;DIFAL;0;0;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;AUSENTE;61;6107;610721;6;108;0;AUSENTE;AUSENTE
5129;436437440;MG;1;2931489785;0;0;62063000;6108;47814000;3;N;AUSENTE;0;DIFAL;0;0;47;478;4781;AUSENTE;AUSENTE;AUSENTE;62;6206;620630;6;108;0;AUSENTE;AUSENTE
